Renderer,Driver,MSAA,width,height,FPS,seconds,core_temp,core_temp_fahrenheit,core_vddc,core_load,gpu_power,core_clock,mem_clock,sys_mem_load,proc_mem_load,gpu_mem_load
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,4.0,10.0,300.0,405.0,19,43417600,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43417600,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,7.0,10.1,300.0,405.0,19,43458560,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43458560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,7.0,10.2,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,43458560,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43458560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,43458560,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43458560,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,5.0,10.1,300.0,405.0,19,43622400,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,43622400,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,7.0,9.2,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,8.0,9.1,300.0,405.0,19,43638784,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,43638784,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,9.0,9.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,9.0,9.2,300.0,405.0,19,43638784,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,43638784,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,8.0,9.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,5.0,8.9,300.0,405.0,19,43638784,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43638784,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,8.9,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,4.0,8.8,300.0,405.0,19,43638784,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43638784,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,8.8,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,4.0,8.9,300.0,405.0,19,43638784,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43638784,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,7.0,9.3,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,8.0,8.7,300.0,405.0,19,43642880,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43642880,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,6.0,9.2,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,4.0,8.8,300.0,405.0,19,43638784,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43638784,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,6.0,9.3,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,9.0,9.5,300.0,405.0,19,43708416,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43708416,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,12.0,8.9,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,5.0,9.0,300.0,405.0,19,43708416,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43708416,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,7.0,8.9,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,7.0,9.2,300.0,405.0,19,43708416,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43708416,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,10.0,9.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,3.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,8.0,8.9,300.0,405.0,19,43769856,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,2.0,0.0,139.0,405.0,19,43769856,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,8.9,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,38.0,100.4,0.000,4.0,9.0,300.0,405.0,19,43769856,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,43769856,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,8.8,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,6.0,8.7,300.0,405.0,19,43773952,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,43773952,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,6.0,9.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,8.0,8.7,300.0,405.0,19,43675648,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,43675648,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,8.7,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,3.0,8.7,300.0,405.0,19,43675648,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,43675648,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,8.7,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,4.0,8.8,300.0,405.0,19,43675648,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43675648,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,9.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,4.0,8.8,300.0,405.0,19,43675648,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43675648,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,9.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,4.0,8.7,300.0,405.0,19,43675648,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43675648,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,8.8,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,4.0,8.8,300.0,405.0,19,43675648,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43675648,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,9.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,2.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,4.0,9.0,300.0,405.0,19,43745280,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43745280,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,7.0,9.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,4.0,9.1,300.0,405.0,19,43741184,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,43741184,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,9.2,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,7.0,9.1,300.0,405.0,19,43745280,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,43745280,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,7.0,9.0,315.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,5.0,8.8,300.0,405.0,19,43741184,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,2.0,0.0,139.0,405.0,19,43741184,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,5.0,8.8,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,2.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,4.0,8.7,300.0,405.0,19,43741184,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,1.0,0.0,139.0,405.0,19,43741184,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,37.0,98.6,0.000,4.0,8.7,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,37.0,98.6,0.000,11.0,8.8,300.0,405.0,19,43741184,-1
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1280,1024,0,0.0,42.0,107.6,0.000,1.0,0.0,139.0,405.0,19,43741184,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,11.0,10.4,315.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,46.0,0.0,164.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,43.0,109.4,0.000,0.0,0.0,1227.0,3003.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,5.0,10.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,696.0,810.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,15.0,10.1,315.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,3.0,0.0,696.0,810.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,5.0,0.0,227.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,4.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,5.0,10.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,5.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,3.0,10.0,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,80515072,1133
"NVIDIA GeForce GT 1030","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,42.0,107.6,0.000,0.0,0.0,139.0,405.0,19,80515072,-1
"NVIDIA GeForce RTX 2070","R471.41 (r471_34) / 30.0.14.7141 (7-12-2021)",0,1904,1041,160,5.8,38.0,100.4,0.000,4.0,10.1,300.0,405.0,19,80515072,1133
